 In Pictures: Disney princesses reimagined as plus-size women,1
 On 11/11/11 at 11:11 South Africa needed 111 runs to win,1
 China may allow India&#39;s bid to designate Masood as terrorist,1
 Sara Ali Khan to make her debut opposite Ranveer: Report,1
 Old ₹500 valid for purchasing stamp papers in UP till Dec 15,1
 We eat too much and move too little: Stephen Hawking,1
 ₹500 notes are in short supply: SBI Chairperson,1
 Three Indian films to be screened at Cairo film fest,1
 Hyundai to let users make calls by pointing at windscreen,1
 Sony launches PlayStation 4 Pro at $399,1
 Serena cites pay inequality and gender issues in open letter,1
 Video: Security features of the new ₹500 note,1
 Judicial ethics should not be compromised at all: CJI,1
 Kala Ghoda area in Mumbai to have new horse statue,1
 Grubhub CEO asks employees supporting Trump to resign,1
 WhatsApp feature lets users watch video while downloading,1
 Guwahati to get elevated railway corridor at cost of ₹5k cr,1
 Singer forgets lyrics of Bob Dylan song at Nobel ceremony,0
 Retail inflation falls to two-year low at 3.63% in November,0
 Valuables worth ₹40 L looted from jewellery shop in Virar,0
 MMA fighter punches ring girl after losing fight,0
 Can&#39;t blame Rahul for being obsessed with PM Modi: BJP,1
 Five-star public toilet opens in Chinese city,1
" Is L-G our headmaster or principal, asks Kejriwal",0
" Another jawan martyred in Naushera, death toll rises to 2",1
 Deepika better actress than Katrina: Kareena,1
 Italy earthquakes &#39;divine punishment&#39; for gay unions: Priest,1
 Bosnian artist creates mini sculptures out of pencil tips,0
 Cristiano Ronaldo named world&#39;s best footballer of 2016,0
 Recreated version of song &#39;Ae Zindagi Gale Laga Le&#39; out,1
 Pogba’s 20-yarder best among PL’s Top-6 goals of the week,1
 SEBI asks PVR to explain profit-sharing deal: Report,1
 I&#39;m back and you&#39;re fired: Tagline of Trump&#39;s board game,1
 11-year-old Pune girl wins Google India&#39;s doodle competition,1
 Jayalalithaa remains in &#34;grave&#34; situation: Apollo,0
 Modi terms demonetisation as &#39;yagna against corruption&#39;,0
 English daily calls Deepika&#39;s look at EMAs Bollywood Blunder,1
" Police arrests Dawood-inspired teen, recovers three pistols",0
 Mistry betrayed our trust: Tata Sons,1
 New weak atomic bond observed 14 years after being theorised,1
 I&#39;ll never date a guy like Aditya Roy Kapur: Parineeti,1
 Tata Group nobody&#39;s personal fiefdom: Mistry to shareholders,0
 Online calculator made to predict chances of IVF baby,1
 India to become an Associate Member of CERN,1
 Mumbai professor under probe for supplying drugs to students,1
 Fake news did not sway the US election: Facebook COO,1
 Pak air force chief warns India against full-scale war,1
 Dravid reveals the greatest fast bowler he faced was McGrath,1
 Suzuki to invest ₹6.4k cr in 2nd production line in Gujarat,1
 Farhan Akhtar&#39;s &#39;Rock On 2&#39; collects ₹2 crore on 1st day,1
 Janet Jackson converts to Islam: Report,1
 SpaceX wins NASA contract for first survey of Earth’s water,1
 Tamil TV actor Saberna Saboo found dead in her apartment,1
 A dark moment but not the end: Edward Snowden on Trump&#39;s win,1
 BlackBerry starts testing self-driving cars in Canada,1
 Virat Kohli can emulate Sourav Ganguly as a captain: Sehwag,1
 PM Modi travels in bullet train with Japanese PM in Tokyo,1
 SC defers hearing of NDTV ban case to Dec 5,1
 &#39;Won&#39;t share even a drop of water with other states&#39;,1
 Moroccan teens face 3 years jail for kissing in public,1
 Case registered over Rajya Sabha MP&#39;s alleged car theft,1
" Search box will disappear by 2027, says Microsoft researcher",0
 Rahul Gandhi chairs CWC meeting for 1st time,1
 Trailer of Christopher Nolan&#39;s &#39;Dunkirk&#39; released,0
 John Collison becomes world&#39;s youngest self-made billionaire,1
 India wins 29 medals at Commonwealth Wrestling Championships,1
" Teen misses exam for being late, files fake gang rape case",0
 Apple shows iPhone 7&#39;s stereo speaker in new video,1
 President Pranab Mukherjee pays tribute to Jayalalithaa,0
" Gave her best treatment, but she couldn&#39;t recover: Apollo",0
 CoverGirl announces hijab-wearing blogger as ambassador,1
 Currency printing presses running at full capacity: RBI,1
 Delhi govt raises salaries of guest teachers by up to 90%,0
 Online platform explaining Indian laws launched,1
 Mattur is one of the only places where Sanskrit is spoken,1
 Seabirds eat floating plastic debris as it smells like food,1
 Rishi Kapoor lashes out at Pakistan&#39;s ban on Indian content,1
" Petrol pumps refuse old ₹500, ₹1,000 notes: Reports",1
 Nobel winner Bob Dylan won&#39;t attend the award ceremony,1
  Attack on football fans in South Sudan kills 13,1
 Swiss govt to increase international transparency in banking,0
 India beat England in Vizag Test to take 1-0 series lead,1
 VHP demands national law to ban cow slaughter,1
 Near-complete dodo skeleton expected to fetch ₹4.2 crore,1
 UK Cabinet Office recruits two cats to catch mice,0
 Mobo Awards give out prize to wrong band,1
 Dutch firm unveils concept space suit for Mars explorers,1
 I will show Cheka what his place is: Vijender Singh,1
 Harry faces #Notmyprince protest during Caribbean tour,1
 Germany has become &#39;haven for terrorists&#39;: Turkey Prez,1
 Virat Kohli remains not-out on day one following DRS review,1
 Dinosaur-killing crater study shows how life may have begun,1
 Scotland to build its first &#39;homeless village&#39; in Edinburgh,1
 AIDS deaths reduced by 54% between 2007 and 2015: Govt,1
" Sharp hike in Indian, Pak students studying in China: Report",0
 Chinese man creates face masks from running shoes,1
" Trailer of Nicholas Cage, John Cusack&#39;s &#39;Arsenal&#39; out",1
 Searches for white supremacist group KKK hit all-time high,1
" Cos he is bhai, tweets user on Salman&#39;s still virgin comment",0
 Shweta Nanda turns showstopper for Abu Jani-Sandeep Khosla,1
 13 Turkish soldiers killed in car bomb attack,0
 Self-driving electric truck that builds in 4 hrs unveiled,1
" Vijender&#39;s Olympic medal is nothing, says his next opponent",0
" Third teaser of SRK, Alia&#39;s &#39;Dear Zindagi&#39; released",1
 Kerala groom exchanges wedding vows online,1
 Collector drives chauffeur to work on his retirement day,1
 Trailer of Robert De Niro&#39;s &#39;The Comedian&#39; out,1
 Maharashtra govt names Oshiwara railway station Ram Mandir,1
  Chicken Tikka Masala is Britain&#39;s national dish,1
 TIME magazine list is a joke: Donald Trump had said in 2013,1
" SC considering plea against scrapping ₹500, ₹1,000 notes",1
 Leprosy revealed in red squirrels across British Isles,1
 JD(U) not to join Oppn’s nationwide protest against note ban,1
 Gurugram to host Great Indian Film and Literature Festival ,1
 Video shows chimpanzees &#39;fishing&#39; for algae ,1
 &#39;Ranbir to play Anushka&#39;s fiancé in Imtiaz Ali&#39;s next&#39;,1
 Arctic ice melt may trigger uncontrollable global warming,1
 Didn&#39;t use any substances for weight loss in &#39;Dangal&#39;: Aamir,0
 Length of Earth day increasing by 2 milliseconds per century,0
 Motorola launches new modular add-ons for Moto Z lineup,1
" Ronaldo earned ₹1,627 crore in last financial year",0
"  People have lost faith in RBI, banking system: Congress",0
 Indian-origin UK MP being investigated for drug offences,1
 ISRO conducts moon landing tests amid Chandrayaan-2 plans,1
 Delhi smog forces cancellation of day&#39;s play in Ranji games,1
 New look of Raj Kummar Rao from &#39;Omerta&#39; revealed,1
 Jayalalithaa lost 1996 elections because of me: Rajinikanth,0
 In pictures: Cars at the Los Angeles Auto Show 2016,1
 Worst phase of Kashmir crisis over: Mehbooba Mufti,1
 Religious leader sits on dharna after being duped of ₹1 cr,0
 PV Sindhu drops out of top 10 in BWF rankings,1
 Kashyap reaches semis of Korea Masters Grand Prix Gold,1
 Assam hill station to host &#39;Judima&#39; festival next month,1
 Clubs offer to loan players to Chapecoense following crash,1
 RBI directs banks to deploy majority of ₹500 notes in ATMs,0
" Suspect killed, 9 injured in Ohio University shooting",1
 Govt allows farmers to buy seeds with old ₹500 notes,1
 Indonesia important partner in India’s Act East Policy: PM,0
" Kanye West ends show early after calling out Beyonce, Jay Z",1
 Yes Bank partners with Grofers to home deliver cash ,0
 India should expand its submarine building plan: Parrikar,1
 UP man deposits ₹1.55 lakh cash in small notes for others,1
" Ranveer, Vaani dance on the ramp at fashion show",1
" Shah taken home in police uniform after ₹13,000 cr tax probe",0
" Hindi cinema is 80% Mastram, 20% literature: Anurag",1
 VVIP chopper scam: Ex-IAF Chief gets CBI remand till Dec 14,0
 Note 7 crisis served momentum for new start: Samsung Co-CEO,1
 What is the diff between standard &amp; circle style kabaddi,1
 T-Mobile announces one number for all gadgets of a user,1
 Delhi Police may start working in 8-hour shifts soon,0
 Coca-Cola Christmas Truck to visit 44 places in the UK,1
 Adult website hack leaks private details of 41.2 cr accounts,1
" Mark Zuckerberg might join politics, Court filings reveal",0
 Mechanical watch with smart strap that tracks fitness made,1
 Lok Sabha adjourned for a day after obituary references,1
" 70% of Delhi&#39;s smog due to Punjab, Haryana: AAP Minister",1
" Like Mussolini, Modi great orator but failure at work: Cong ",0
 World&#39;s most expensive bathtub was priced at ₹4.5 crore,1
" India doesn’t need demonetisation, but DEMODISATION: Cong",1
" India defeated Pak to liberate Bangladesh on Dec 16, 1971",0
 Cops abused us for not leaving ground: Record-breaker Pranav,0
 Researchers use magnets to pull bacteria out from blood,0
 Google Maps to launch toilet locator feature for Delhi-NCR,1
 Uber&#39;s new US policy asks people not to flirt in cars,0
 ICA asks govt to allow purchasing phones with old notes,1
 DU Prof Nandini Sundar booked for murder of tribal,1
" Over 300 fire-related calls made in Delhi on Diwali, 1 died",1
 We are sexually assaulted: TN women working in textile mill ,1
 Donald Trump secures early lead as polling begins to close,1
 Delhi Dynamos defeat Kerala Blasters to top ISL table,1
 Company uses scrap tyres to make playgrounds for poor kids ,1
 India’s engagement with Dalai Lama will hit ties: China,0
 US Prez candidate raises ₹14 cr to demand vote recount,1
" Army Brigadier&#39;s personal email hacked, all mails forwarded",1
 Robot solves Rubik&#39;s cube in 0.637 seconds to set record,1
 Holocaust Survivors&#39; Beauty Pageant held in Israel,1
" Vietnam begins clearing South China Sea reef, defying China",0
 Wells Fargo ex-CEO made a hell of a mistake: Warren Buffett,1
 New process absorbs CO2 25% more efficiently than plants,1
 Gurugram cops inflating numbers of children rescued: Report,1
 Marine animal&#39;s existence confirmed 117 yrs after discovery,0
 GST can be rolled out anytime during April 1-Sep 16: Jaitley,0
" Modi anti-Hindu, note ban will end his rule: Hindu Mahasabha",0
 Tata Motors stock rises most on BSE,1
 1977 film &#39;Amar Akbar Anthony&#39; screened at Mumbai theatre,1
 China threatens iPhone sales cut if Trump begins trade war,1
 Demonetisation will strengthen Indian economy: EU,1
 Govt may impose limit on domestic gold holdings: Report,1
 Jio got over 5 lakh new users a day in past 3 months: Ambani,1
 China develops non-toxic propellant for orbiting satellites,1
 Batsman scored ton against India without hitting a boundary,1
" Japan repairs 98 foot long, 49 foot deep sinkhole in 2 days",1
" Metro stations to accept old ₹500, ₹1k notes till Nov 11",1
 RBI gets 1st lot of 50 lakh new ₹500 notes from Nashik press,1
  National survey to measure children&#39;s nutrition levels,1
" Reliance sells TV, radio biz stakes to Zee to reduce debt",1
 Light travelled faster than gravity in early universe: Study,1
 Important to break silence about child prostitution: Mallika,0
 Forget human rights if ISIS comes to Philippines: Duterte,1
 Apple explains why iPhone 6s shuts down with 30% battery,1
 First ever gravitational waves detector comes back online,0
 &#39;Why didn&#39;t Atalji reimplement note ban if it was a success&#39;,0
" Maharashtra collects ₹200 cr in dues in old ₹500, ₹1k notes",1
 Pakistan announces its own Super Kabaddi League,1
" TMC, Shiv Sena to meet President over demonetisation",1
 Mumbai teacher nominated for Global Teacher Prize 2017 in UK,0
 Three students from St Stephen&#39;s drown in Kerala river,1
" ₹106 crore, 127 kg gold seized by I-T dept in Chennai",1
 Karnataka HC orders winding up of Kingfisher Airlines,1
 Woman goes topless in protest against long queue outside ATM,1
